kamar_tidur,luas_bangunan_m2,luas_tanah_m2,kota,harga
3,174,87,bekasi,1100000000
2,50,144,bekasi,723500000
3,100,120,bekasi,850000000
4,160,380,bekasi,3200000000
2,58,70,bekasi,640000000
2,27,60,bekasi,181000000
2,27,60,bekasi,181000000
2,30,60,bekasi,189000000
2,55,162,bekasi,1800000000
3,105,130,bekasi,680000000
4,100,315,bekasi,2800000000
3,120,162,bekasi,1600000000
2,30,60,bekasi,185000000
34,150,216,bekasi,1800000000
5,470,566,bekasi,6000000000
4,82,132,bekasi,1100000000
4,180,120,bekasi,1350000000
3,110,120,bekasi,1850000000
4,185,300,bekasi,3800000000
3,360,300,bekasi,3400000000
3,114,117,bekasi,1500000000
3,90,105,bekasi,1450000000
4,180,249,bekasi,2900000000
2,65,159,bekasi,1400000000
3,37,78,bekasi,600000000
3,64,72,bekasi,690000000
2,60,60,bekasi,485000000
2,66,66,bekasi,385000000
2,66,66,bekasi,395000000
3,72,72,bekasi,435000000
2,60,60,bekasi,540000000
2,51,84,bekasi,910000000
4,240,168,bekasi,3500000000
5,450,255,bekasi,3600000000
2,36,60,bekasi,250000000
3,47,72,bekasi,915000000
2,65,78,bekasi,750000000
2,100,150,bekasi,950000000
3,120,65,bekasi,650000000
2,45,60,bekasi,400000000
4,222,160,bekasi,2600000000
3,110,75,bekasi,900000000
3,162,162,bekasi,1500000000
3,120,90,bekasi,750000000
3,95,60,bekasi,875000000
5,400,206,bekasi,1899000000
9,300,120,bekasi,995000000
4,105,164,bekasi,1300000000
3,120,120,bekasi,910000000
2,60,72,bekasi,540000000
2,38,86,bekasi,810000000
2,66,66,bekasi,650000000
2,70,126,bekasi,1820000000
2,48,72,bekasi,540000000
2,45,80,bekasi,700000000
2,25,72,bekasi,540000000
2,45,70,bekasi,1610000000
2,52,63,bekasi,589000000
2,36,72,bekasi,350000000
2,34,78,bekasi,700000000
2,45,95,bekasi,650000000
3,60,72,bekasi,1065000000
3,72,67,bekasi,725000000
2,40,72,bekasi,405000000
3,80,150,bekasi,1300000000
3,80,84,bekasi,1501000000
4,229,224,bekasi,2800000000
3,130,189,bekasi,2200000000
3,72,72,bekasi,425000000
2,60,98,bekasi,800000000
2,45,72,bekasi,600000000
2,40,75,bekasi,580000000
2,30,60,bekasi,168000000
2,55,60,bekasi,1125000000
2,36,81,bekasi,556500000
3,70,91,bekasi,757000000
4,120,160,bekasi,1150000000
2,66,66,bekasi,660000000
2,30,60,bekasi,255300000
2,306,123,bekasi,750000000
2,36,60,bekasi,250000000
2,36,60,bekasi,185000000
2,36,72,bekasi,370000000
2,29,60,bekasi,168000000
2,36,60,bekasi,363300000
2,36,60,bekasi,363300000
2,38,72,bekasi,689000000
4,200,234,bekasi,1400000000
3,138,117,bekasi,1500000000
5,90,127,bekasi,850000000
3,70,70,bekasi,550000000
2,90,96,bekasi,560000000
2,48,72,bekasi,950000000
5,180,90,bekasi,2600000000
2,69,66,bekasi,1446000000
4,95,77,bekasi,1851000000
4,180,156,bekasi,1750000000
2,60,26,bekasi,200000000
2,40,75,bekasi,460000000
5,155,144,bekasi,3160000000
2,28,60,bekasi,181000000
2,27,60,bekasi,175000000
2,36,62,bekasi,350000000
3,65,75,bekasi,750000000
2,54,78,bekasi,755000000
2,50,90,bekasi,425000000
2,55,60,bekasi,490000000
2,80,90,bekasi,1130000000
3,52,60,bekasi,731827440
2,50,97,bekasi,580000000
2,36,90,bekasi,330000000
4,200,120,bekasi,2040000000
2,108,70,bekasi,1800000000
3,121,144,bekasi,2100000000
3,100,162,bekasi,1350000000
3,70,84,bekasi,650000000
3,200,176,bekasi,880000000
4,300,400,bekasi,900000000
4,250,180,bekasi,2700000000
2,40,70,bekasi,550000000
2,36,84,bekasi,577000000
2,36,60,bekasi,363300000
3,72,72,bekasi,425000000
3,72,72,bekasi,395000000
2,36,60,bekasi,363300000
3,70,96,bekasi,840000000
5,250,132,bekasi,850000000
4,105,135,bekasi,1650000000
4,140,120,bekasi,1700000000
3,118,144,bekasi,1850000000
2,40,70,bekasi,399000000
2,70,96,bekasi,1500000000
2,36,60,bekasi,580000000
2,36,72,bekasi,265000000
4,140,105,bekasi,1750000000
4,125,168,bekasi,1650000000
4,270,139,bekasi,2000000000
3,90,139,bekasi,1900000000
5,280,216,bekasi,5000000000
2,29,60,bekasi,230000000
3,138,120,bekasi,2350000000
7,200,124,bekasi,8950000000
4,130,84,bekasi,1300000000
2,50,66,bekasi,695000000
3,130,83,bekasi,920000000
3,55,66,bekasi,595000000
3,80,94,bekasi,870000000
3,140,120,bekasi,1800000000
3,110,195,bekasi,1600000000
2,53,147,bekasi,1300000000
3,147,98,bekasi,1300000000
3,135,154,bekasi,1400000000
3,68,88,bekasi,1089500000
3,72,61,bekasi,875000000
2,36,60,bekasi,420000000
2,36,60,bekasi,363300000
2,36,60,bekasi,540000000
3,100,150,bekasi,1720000000
3,70,74,bekasi,910000000
3,70,90,bekasi,800000000
5,280,238,bekasi,3800000000
2,29,60,bekasi,181000000
3,57,60,bekasi,613258000
3,72,72,bekasi,450000000
3,99,153,bekasi,1400000000
3,72,72,bekasi,435000000
2,66,66,bekasi,385000000
2,60,90,bekasi,590000000
2,72,72,bekasi,400000000
2,45,70,bekasi,300000000
4,90,119,bekasi,1400000000
10,300,330,bekasi,2650000000
4,240,250,bekasi,4000000000
2,36,72,bekasi,350000000
3,90,96,bekasi,1100000000
5,600,360,bekasi,7800000000
3,54,90,bekasi,840000000
1,29,28,bekasi,289000000
2,30,60,bekasi,185000000
2,30,60,bekasi,185000000
3,45,90,bekasi,590000000
2,30,60,bekasi,167000000
3,47,72,bekasi,951000000
2,50,105,bekasi,839000000
4,150,100,bekasi,790000000
2,66,66,bekasi,685000000
5,350,225,bekasi,3500000000
2,60,30,bekasi,430000000
4,90,80,bekasi,900000000
2,36,62,bekasi,402500000
2,36,72,bekasi,385000000
2,100,100,bekasi,750000000
2,36,60,bekasi,445000000
3,78,78,bekasi,1050000000
2,55,60,bekasi,360000000
3,100,74,bekasi,700000000
3,88,77,bekasi,1648000000
3,66,90,bekasi,1395000000
3,80,84,bekasi,1530000000
2,60,75,bekasi,580000000
2,36,60,bekasi,363300000
2,66,66,bekasi,650000000
3,65,71,bekasi,950000000
3,167,260,bekasi,3000000000
2,66,66,bekasi,385000000
4,120,180,bekasi,880000000
2,72,72,bekasi,425000000
5,300,155,bekasi,1500000000
2,46,60,bekasi,595000000
2,45,60,bekasi,300000000
2,50,55,bekasi,956820000
3,121,179,bekasi,2700000000
4,120,102,bekasi,1500000000
3,200,120,bekasi,1600000000
2,54,78,bekasi,755000000
2,90,355,bekasi,1242500000
3,234,117,bekasi,1600000000
2,116,124,bekasi,1200000000
4,180,200,bekasi,850000000
2,36,60,bekasi,363000000
3,47,72,bekasi,890000000
2,36,60,bekasi,363300000
3,94,94,bekasi,850000000
3,94,94,bekasi,925000000
2,60,105,bekasi,700000000
2,38,39,bekasi,425789000
3,124,144,bekasi,2500000000
2,63,63,bekasi,350000000
2,36,60,bekasi,363000000
2,45,60,bekasi,380000000
1,21,124,bekasi,750000000
2,36,60,bekasi,363000000
3,125,160,bekasi,2150000000
2,36,60,bekasi,363000000
5,108,108,bekasi,795000000
4,217,132,bekasi,950000000
2,38,73,bekasi,695000000
2,30,60,bekasi,460000000
2,84,54,bekasi,950000000
3,75,85,bekasi,900000000
5,240,160,bekasi,2600000000
2,30,60,bekasi,380475000
2,42,60,bekasi,560000000
4,188,94,bekasi,1150000000
3,50,78,bekasi,625000000
2,45,60,bekasi,285000000
2,30,60,bekasi,189000000
2,55,60,bekasi,1070000000
2,36,60,bekasi,363300000
3,65,70,bekasi,865000000
3,100,180,bekasi,400000000
2,42,72,bekasi,725000000
2,140,98,bekasi,1500000000
4,500,545,bekasi,2300000000
3,70,70,bekasi,900000000
2,40,70,bekasi,399000000
3,120,65,bekasi,800000000
3,140,112,bekasi,1650000000
3,100,81,bekasi,1200000000
4,240,290,bekasi,2990000000
4,142,160,bekasi,1500000000
4,149,109,bekasi,1400000000
3,100,66,bekasi,730000000
2,43,45,bekasi,600000000
2,60,60,bekasi,375000000
3,85,94,bekasi,765000000
2,68,95,bekasi,675000000
3,150,162,bekasi,1450000000
2,84,84,bekasi,450000000
2,52,63,bekasi,589000000
6,382,361,bekasi,7700000000
2,36,60,bekasi,363300000
2,39,72,bekasi,360000000
4,116,98,bekasi,1599000000
3,78,60,bekasi,775000000
2,36,72,bekasi,400000000
2,36,96,bekasi,418000000
2,36,60,bekasi,355000000
1,27,60,bekasi,120000000
2,36,104,bekasi,400000000
2,36,96,bekasi,400000000
5,155,144,bekasi,3075000000
2,36,60,bekasi,363300000
2,45,60,bekasi,595000000
2,36,60,bekasi,363300000
2,36,60,bekasi,185010010
2,57,60,bekasi,700000000
2,36,72,bekasi,450000000
2,36,72,bekasi,350000000
3,60,72,bekasi,1099000000
4,209,160,bekasi,1560000000
5,190,180,bekasi,3700000000
2,72,108,bekasi,1350000000
4,180,108,bekasi,2700000000
2,60,90,bekasi,500000000
2,36,71,bekasi,480000000
2,47,72,bekasi,740000000
4,400,2063,bekasi,7300000000
3,120,127,bekasi,1700000000
4,350,220,bekasi,5600000000
2,100,111,bekasi,1700000000
3,50,90,bekasi,585000000
4,240,315,bekasi,3850000000
3,150,88,bekasi,1580000000
3,180,96,bekasi,1170000000
34,68,98,bekasi,1330000000
2,70,90,bekasi,700000000
3,65,75,bekasi,600000000
3,65,75,bekasi,750000000
1,21,124,bekasi,750000000
2,56,84,bekasi,750000000
3,110,160,bekasi,3200000000
5,200,100,bekasi,1930000000
4,120,100,bekasi,1290000000
4,200,120,bekasi,1960000000
3,160,160,bekasi,1400000000
1,21,124,bekasi,750000000
5,160,95,bekasi,2000000000
3,80,160,bekasi,1700000000
2,36,60,bekasi,429500000
4,120,120,bekasi,1200000000
3,47,132,bekasi,1321200000
2,36,60,bekasi,363300000
2,60,60,bekasi,355000000
2,80,90,bekasi,850000000
2,36,72,bekasi,420000000
3,53,60,bekasi,854000000
3,60,78,bekasi,710000000
2,30,60,bekasi,189000000
2,30,60,bekasi,189000000
2,102,105,bekasi,700000000
4,240,300,bekasi,3500000000
2,27,60,bekasi,181000000
4,182,143,bekasi,1600000000
2,46,72,bekasi,600000000
2,80,84,bekasi,760000000
3,80,90,bekasi,775000000
2,27,60,bekasi,168000000
2,30,60,bekasi,181000000
4,100,144,bekasi,950000000
4,270,300,bekasi,4500000000
3,130,90,bekasi,1250000000
3,120,85,bekasi,1150000000
3,72,94,bekasi,750000000
2,40,40,bekasi,190000000
3,73,57,bekasi,866200000
3,92,96,bekasi,1389999999
3,96,108,bekasi,900000000
2,60,60,bekasi,420000000
2,60,60,bekasi,610000000
3,81,81,bekasi,825000000
2,55,60,bekasi,450000000
2,50,70,bekasi,449000000
4,130,113,bekasi,1700000000
3,100,122,bekasi,780000000
4,180,120,bekasi,1600000000
2,60,60,bekasi,345000000
3,84,60,bekasi,900000000
2,60,60,bekasi,485000000
3,63,57,bekasi,811000000
8,506,275,bekasi,4200000000
3,144,264,bekasi,350000000
2,39,38,bekasi,428147000
2,36,72,bekasi,500000000
8,400,480,bekasi,7000000000
4,160,252,bekasi,1900000000
5,168,180,bekasi,2000000000
5,235,262,bekasi,2850000000
7,1300,1045,bekasi,13500000000
3,125,108,bekasi,1500000000
5,650,469,bekasi,8500000000
4,234,144,bekasi,4900000000
2,50,65,bekasi,465000000
2,45,60,bekasi,375000000
2,36,60,bekasi,363300000
3,60,85,bekasi,565000000
3,90,120,bekasi,980000000
2,36,67,bekasi,678600000
2,48,90,bekasi,480000000
2,36,60,bekasi,363300000
2,36,60,bekasi,363300000
2,48,80,bekasi,635000000
3,144,108,bekasi,860000000
2,32,60,bekasi,181000000
2,49,78,bekasi,850000000
2,54,78,bekasi,530000000
2,36,88,bekasi,600000000
3,81,81,bekasi,880000000
2,36,60,bekasi,390000000
3,290,97,bekasi,1200000000
3,65,75,bekasi,750000000
2,36,60,bekasi,363300000
3,54,73,bekasi,495000000
3,90,86,bekasi,900000000
3,77,84,bekasi,950000000
4,52,72,bekasi,1050000000
2,115,133,bekasi,1600000000
2,80,126,bekasi,1750000000
3,97,119,bekasi,1200000000
2,36,60,bekasi,363300000
4,105,84,bekasi,1400000000
2,36,90,bekasi,445601000
6,340,280,bekasi,3800000000
2,72,72,bekasi,395000000
2,65,65,bekasi,350000000
4,138,80,bekasi,1650000000
4,109,200,bekasi,975000000
2,48,61,bekasi,319000000
3,100,1760,bekasi,9800000000
2,80,80,bekasi,450000000
2,65,120,bekasi,595000000
3,86,86,bekasi,395000000
3,100,62,bekasi,850000000
3,112,110,bekasi,1375000000
2,45,60,bekasi,675000000
2,60,60,bekasi,450000000
2,35,75,bekasi,480000000
4,300,216,bekasi,3750000000
2,45,60,bekasi,385000000
2,60,90,bekasi,550000000
3,100,150,bekasi,800000000
3,117,90,bekasi,550000000
3,72,94,bekasi,780000000
3,72,60,bekasi,675000000
2,42,60,bekasi,369000000
3,100,81,bekasi,1150000000
2,30,60,bekasi,181200000
2,25,60,bekasi,185000000
3,120,108,bekasi,798000000
3,69,74,bekasi,670000000
2,36,72,bekasi,700000000
2,30,60,bekasi,181000000
3,150,112,bekasi,1750000000
2,45,90,bekasi,695000000
5,180,270,bekasi,1400000000
2,60,60,bekasi,485000000
2,72,72,bekasi,400000000
2,50,60,bekasi,868000000
3,58,60,bekasi,399000000
2,29,72,bekasi,400000000
2,66,66,bekasi,395000000
2,60,60,bekasi,355000000
2,60,60,bekasi,355000000
2,30,60,bekasi,185000000
2,60,90,bekasi,850000000
3,70,93,bekasi,575000000
2,50,105,bekasi,839000000
4,128,123,bekasi,1750000000
3,126,160,bekasi,1500000000
2,69,108,bekasi,1500000000
2,52,90,bekasi,700000000
2,45,70,bekasi,400000000
2,30,60,bekasi,410000000
2,50,71,bekasi,449000000
2,36,60,bekasi,363300000
3,57,60,bekasi,603987000
2,45,60,bekasi,275000000
2,66,66,bekasi,385000000
2,30,60,bekasi,327750000
3,72,69,bekasi,770000000
3,70,100,bekasi,1000000000
3,60,78,bekasi,710000000
3,80,160,bekasi,1700000000
3,72,72,bekasi,385000000
2,36,72,bekasi,680000000
2,58,78,bekasi,600000000
2,36,60,bekasi,363300000
3,69,69,bekasi,595000000
2,45,72,bekasi,385000000
2,52,70,bekasi,500000000
2,30,60,bekasi,189000000
3,53,60,bekasi,899000000
2,60,72,bekasi,450000000
4,180,238,bekasi,2890000000
4,128,104,bekasi,900000000
3,63,72,bekasi,646000000
3,70,72,bekasi,495000000
5,300,214,bekasi,2000000000
2,38,39,bekasi,423654000
4,200,120,bekasi,2040000000
3,77,84,bekasi,1200000000
2,36,60,bekasi,363000000
2,36,60,bekasi,363300000
3,72,84,bekasi,1250000000
3,100,150,bekasi,1800000000
3,80,192,bekasi,980000000
5,150,160,bekasi,2675000000
4,125,140,bekasi,2629000000
2,50,60,bekasi,450000000
2,36,108,bekasi,400000000
3,100,78,bekasi,1213000000
4,120,84,bekasi,1610000000
4,190,200,bekasi,985000000
2,36,96,bekasi,433000000
3,70,78,bekasi,995000000
2,36,72,bekasi,425000000
2,36,108,bekasi,442000000
2,36,108,bekasi,442000000
3,103,105,bekasi,825000000
5,133,103,bekasi,2100000000
2,50,119,bekasi,900000000
7,1300,1374,bekasi,12000000000
4,180,200,bekasi,2500000000
2,30,60,bekasi,175000000
2,50,66,bekasi,500000000
5,250,155,bekasi,1900000000
3,170,96,bekasi,600000000
4,156,129,bekasi,995000000
4,128,177,bekasi,2300000000
2,36,60,bekasi,250000000
2,36,66,bekasi,290000000
2,43,60,bekasi,350000000
3,140,171,bekasi,130000000
2,30,87,bekasi,930000000
2,36,60,bekasi,420000000
4,170,290,bekasi,2200000000
2,55,60,bekasi,490000000
2,97,45,bekasi,559400000
2,30,60,bekasi,660000000
3,63,51,bekasi,759100000
1,55,72,bekasi,650000000
4,189,180,bekasi,4024007135
2,47,60,bekasi,810000001
3,42,72,bekasi,536000000
3,69,90,bekasi,935000000
2,55,60,bekasi,674000000
3,92,96,bekasi,1702000000
4,108,108,bekasi,2500000000
2,45,70,bekasi,502000000
3,68,95,bekasi,1259922993
2,27,60,bekasi,175000000
2,26,60,bekasi,185000000
3,58,78,bekasi,1074004917
2,36,72,bekasi,781441486
2,69,111,bekasi,1600000000
2,36,72,bekasi,761564468
2,36,72,bekasi,415000000
3,80,84,bekasi,1200500000
2,43,72,bekasi,700000000
5,140,160,bekasi,1200000000
4,250,300,bekasi,2500000000
6,1000,690,bekasi,14600000000
4,150,102,bekasi,970000000
2,60,36,bekasi,185000000
3,90,110,bekasi,600000000
2,122,262,bekasi,1200000000
3,80,220,bekasi,1000000000
3,135,90,bekasi,1639960000
2,45,84,bekasi,516000000
2,48,40,bekasi,1083000000
3,37,60,bekasi,611000000
2,27,60,bekasi,428156000
2,60,72,bekasi,1237913207
4,138,180,bekasi,3414617690
3,90,70,bekasi,1892300000
4,142,120,bekasi,1974410650
2,36,60,bekasi,555821000
3,65,120,bekasi,895000000
2,47,72,bekasi,980969299
2,39,60,bekasi,847740994
4,171,120,bekasi,2268690000
2,37,78,bekasi,792714825
2,46,90,bekasi,1297592033
2,38,72,bekasi,612500000
3,69,84,bekasi,958000000
3,65,70,bekasi,844000000
1,23,60,bekasi,384000000
2,45,90,bekasi,750000000
2,45,84,bekasi,719000000
2,33,72,bekasi,894900000
2,82,72,bekasi,1456035840
3,37,96,bekasi,671000000
2,42,90,bekasi,676500000
3,64,98,bekasi,1000000000
2,37,72,bekasi,517000000
2,69,66,bekasi,660000000
2,42,78,bekasi,884060888
2,51,96,bekasi,2039000000
2,36,72,bekasi,430500000
2,48,93,bekasi,834000000
3,93,91,bekasi,2100000000
2,48,49,bekasi,1233000000
2,42,96,bekasi,841000000
4,72,60,bekasi,1194444444
3,68,126,bekasi,2169000000
3,60,90,bekasi,1604000000
2,55,145,bekasi,2199000000
5,145,200,bekasi,4298024510
3,155,144,bekasi,3090338368
3,68,140,bekasi,2325000000
2,52,130,bekasi,1364100000
4,125,140,bekasi,2782986583
2,60,30,bekasi,214500000
3,63,72,bekasi,1056619000
3,73,60,bekasi,1439346990
2,38,72,bekasi,673000000
2,27,90,bekasi,428000000
3,54,70,bekasi,1266000000
3,86,95,bekasi,1396286493
2,57,70,bekasi,1008973350
2,54,60,bekasi,899859250
2,30,60,bekasi,521625000
2,38,83,bekasi,399000000
3,88,95,bekasi,1070000000
3,102,105,bekasi,1670000000
2,40,60,bekasi,560000000
3,115,120,bekasi,800000000
2,36,72,bekasi,529970000
2,32,56,bekasi,410000000
2,36,72,bekasi,627800000
2,45,102,bekasi,732250000
3,60,160,bekasi,1232500000
2,27,60,bekasi,381000000
3,69,112,bekasi,1200000000
2,80,52,bekasi,1900000000
2,45,72,bekasi,408000000
2,96,96,bekasi,1130000000
3,150,88,bekasi,1580000000
5,150,160,bekasi,3893134775
4,100,140,bekasi,3191271482
3,61,78,bekasi,958724000
3,83,96,bekasi,767600000
2,38,72,bekasi,439230000
1,32,56,bekasi,432000000
2,33,72,bekasi,631300000
2,34,72,bekasi,671826000
2,58,72,bekasi,911015000
3,68,81,bekasi,1160465050
3,65,70,bekasi,845000000
3,99,72,bekasi,1416940000
2,36,72,bekasi,647901000
3,82,77,bekasi,1103545000
2,32,80,bekasi,619000000
2,40,120,bekasi,1186800000
3,88,102,bekasi,2330000000
3,106,104,bekasi,2518000000
4,118,104,bekasi,2720000000
3,65,72,bekasi,1500000000
3,65,84,bekasi,877710500
1,21,60,bekasi,331000000
1,27,72,bekasi,495000000
3,140,70,bekasi,700000000
2,48,96,bekasi,600000000
2,45,90,bekasi,650000000
2,75,72,bekasi,860000000
2,45,72,bekasi,400000000
5,250,504,bekasi,2950000000
3,95,60,bekasi,710000000
4,120,60,bekasi,700000000
2,30,60,bekasi,181000000
3,93,60,bekasi,777000000
2,29,60,bekasi,185000000
4,125,140,bekasi,930000000
4,148,200,bekasi,1680000000
2,66,66,bekasi,590000000
3,69,90,bekasi,1293256283
3,43,72,bekasi,712048000
2,32,60,bekasi,592100000
2,55,60,bekasi,685000000
2,36,72,bekasi,549965000
3,74,66,bekasi,706300000
2,36,72,bekasi,569000000
3,88,66,bekasi,1191020000
2,36,72,bekasi,596000000
2,45,84,bekasi,495400000
2,27,60,bekasi,381000000
2,60,30,bekasi,255750000
3,47,84,bekasi,677642750
3,60,96,bekasi,1095000000
3,63,92,bekasi,1203320475
2,36,72,bekasi,595061000
4,133,120,bekasi,1940231170
5,128,144,bekasi,2672366720
2,38,66,bekasi,449800000
3,97,128,bekasi,2116800000
2,37,72,bekasi,535000000
2,54,64,bekasi,1122940000
2,37,65,bekasi,937200000
2,36,60,bekasi,875130000
2,45,72,bekasi,600000000
5,360,180,bekasi,1300000000
2,36,78,bekasi,990000000
4,115,60,bekasi,1070000000
4,150,162,bekasi,2765000000
1,21,56,bekasi,333200000
1,30,72,bekasi,578604401
3,120,180,bekasi,2014500000
3,60,120,bekasi,1058850000
6,88,44,bekasi,807000000
1,23,60,bekasi,437850000
2,45,102,bekasi,841500000
13,270,170,bekasi,1350000000
2,28,60,bekasi,181000000
2,47,72,bekasi,740000000
3,122,90,bekasi,1490000000
3,150,88,bekasi,1580000000
2,60,52,bekasi,865000000
1,30,72,bekasi,517063200
2,55,60,bekasi,1525000000
3,116,213,bekasi,2700000000
3,39,60,bekasi,620000000
3,57,122,bekasi,1965000000
3,55,78,bekasi,925057000
2,55,75,bekasi,1432000000
3,42,108,bekasi,651000000
2,27,72,bekasi,545454545
2,27,60,bekasi,466375000
3,42,119,bekasi,651000000
3,85,84,bekasi,2011000000
1,27,60,bekasi,443000000
2,108,108,bekasi,830000000
3,120,60,bekasi,510000000
3,110,60,bekasi,1010000000
3,171,90,bekasi,525000000
6,320,1405,bekasi,12000000000
2,36,65,bekasi,759400000
2,36,72,bekasi,565500000
2,45,90,bekasi,657000000
2,48,84,bekasi,1150090000
2,36,72,bekasi,531000000
3,112,120,bekasi,2132627000
3,86,84,bekasi,1544575000
4,185,180,bekasi,3336506000
2,54,64,bekasi,1137520000
2,55,60,bekasi,674750000
3,69,90,bekasi,935000000
3,60,120,bekasi,822850000
2,27,60,bekasi,457400000
2,45,90,bekasi,739150000
2,36,72,bekasi,564350000
2,38,72,bekasi,500000000
9,350,200,bekasi,2700000000
3,108,90,bekasi,830000000
3,115,60,bekasi,1060000000
2,40,60,bekasi,560000000
2,42,84,bekasi,550000000
2,96,630,bekasi,2450000000
5,300,200,bekasi,3100000000
2,36,82,bekasi,728500000
2,29,60,bekasi,326000000
2,27,60,bekasi,357818182
2,39,60,bekasi,859395994
3,54,60,bekasi,836805000
2,37,72,bekasi,761158913
2,39,72,bekasi,734452000
3,70,84,bekasi,1088949000
2,31,50,bekasi,432976550
4,143,160,bekasi,3341546390
1,21,60,bekasi,388000000
2,30,60,bekasi,539000000
3,60,72,bekasi,1010005000
2,52,72,bekasi,1100500000
2,39,72,bekasi,682815000
3,69,88,bekasi,1225639800
3,88,105,bekasi,1514784324
1,21,60,bekasi,331000000
2,30,60,bekasi,360000000
3,90,60,bekasi,450000000
1,22,60,bekasi,185000000
3,57,75,bekasi,1462000000
2,60,25,bekasi,173500000
2,52,85,bekasi,673000000
2,47,72,bekasi,740000000
3,108,90,bekasi,830000000
3,75,85,bekasi,1200000000
2,36,60,bekasi,550000000
3,65,66,bekasi,1232044475
3,80,120,bekasi,650000000
3,92,99,bekasi,1340000000
3,69,84,bekasi,893250000
2,55,60,bekasi,674000000
2,55,90,bekasi,1241280000
2,45,60,bekasi,420000000
3,115,60,bekasi,1060000000
2,84,85,bekasi,350000000
2,36,107,bekasi,650000000
3,42,102,bekasi,816440000
2,36,72,bekasi,450000000
7,326,600,bekasi,9500000000
3,39,95,bekasi,765000000
3,48,96,bekasi,835000000
3,165,150,bekasi,3025860000
2,40,80,bekasi,713000000
3,85,84,bekasi,2097000000
3,68,90,bekasi,1227364750
2,39,78,bekasi,737907188
2,33,72,bekasi,474700000
2,48,84,bekasi,1150000000
